TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionAmount_Binned,CustomerAge_Binned,TransactionAmount_Encoded,CustomerAge_Encoded,Target
0.10546361169351084,Debit,San Antonio,ATM,1.0273490466266768,Retired,-0.006036419640763895,-0.2046294076264745,-0.20265274211297196,Low,Young,0,0,3
-0.9023325735150366,Debit,Philadelphia,Online,-0.37448199452679354,Doctor,-1.4332915719908585,-0.2046294076264745,2.3352775133465027,,,1,1,0
-0.19247715217948655,Credit,Charlotte,Online,0.6909095967498439,Doctor,-0.04885407421126674,-0.2046294076264745,2.1152579723128695,,Young,1,0,0
-0.8294303532910866,Debit,Tucson,ATM,-1.439873585803431,Student,-0.03458152268776579,-0.2046294076264745,-1.2500382340997198,,,1,1,1
0.022772642650758162,Debit,Louisville,Branch,-0.9912876526343205,Student,-1.2334758506618453,-0.2046294076264745,-1.0891996542117928,Low,,0,1,1
0.4710015046474005,Debit,Chicago,Branch,1.6441547047342038,Retired,-0.41994041382229136,-0.2046294076264745,-0.11294216443450432,Low,Young,0,0,3
-0.4557808048474897,Debit,Baltimore,Branch,-1.0473608942804593,Student,-0.6340286866748056,-0.2046294076264745,-0.9248098061038839,,,1,1,1
0.7275967839990216,Debit,Oklahoma City,Online,-1.439873585803431,Student,-0.20585214096977716,-0.2046294076264745,-1.1115002843417499,Low,,0,1,1
1.1268819019016505,Debit,Denver,Online,-1.0473608942804593,Student,0.2651420593057541,-0.2046294076264745,-1.2439518119770345,Low,,0,1,1
-0.9434384732751135,Credit,Sacramento,Online,-0.20626226958837712,Engineer,0.7932264656752891,-0.2046294076264745,-0.9695034403926416,,,1,1,2
0.43701469493736184,Credit,Kansas City,Online,1.3637884965035096,Retired,0.022508683406238,-0.2046294076264745,-0.30942685567502204,Low,Young,0,0,3
0.4343450361685976,Debit,Omaha,Online,0.35447014687301104,Engineer,2.063483551266873,-0.2046294076264745,0.018067301972724367,Low,Young,0,0,2
-0.7263746795378879,Debit,Virginia Beach,Branch,1.251642013211232,Doctor,0.3650499199702607,-0.2046294076264745,2.5124355049967737,,Young,1,0,0
-0.4386333812173494,Debit,San Diego,Branch,-0.9352144109881817,Student,0.32223226539975786,-0.2046294076264745,-1.0763006474619026,,,1,1,1
-0.660660002152919,Debit,Omaha,ATM,0.971275804980538,Retired,-0.41994041382229136,-0.2046294076264745,-0.1631063939869911,,Young,1,0,3
0.06603480526252935,Debit,Mesa,Branch,-1.1034341359265982,Student,-0.5198482744867979,-0.2046294076264745,-0.9723413758343322,Low,,0,1,1
-0.8115641753770483,Credit,Columbus,Branch,0.6909095967498439,Retired,-0.9622973717153274,-0.2046294076264745,-0.40503654147324253,,Young,1,0,3
-0.017443370853063984,Credit,Dallas,Branch,1.307715254857371,Retired,-0.8338444080038188,-0.2046294076264745,-0.12189987928707366,,Young,1,0,3
0.30414783159962777,Debit,Indianapolis,Branch,0.18625042193459457,Engineer,-1.3048386082793502,-0.2046294076264745,0.1327034717674505,Low,Young,0,0,3
-0.6351955646662435,Debit,Kansas City,Branch,-1.2155806192188758,Student,-0.9765699232388283,-0.2046294076264745,-1.0733703379913686,,,1,1,1
0.9270682109779793,Debit,Indianapolis,ATM,0.07410393864231694,Engineer,0.46495778063476734,-0.2046294076264745,0.09916656740678548,Low,Young,0,0,3
0.17792088878933324,Debit,Las Vegas,Online,0.18625042193459457,Engineer,1.5211265933738374,-0.2046294076264745,0.3946890472937141,Low,Young,0,0,2
1.0396045959997386,Credit,Philadelphia,Branch,0.6348363551037051,Engineer,-0.2201246924932781,-0.2046294076264745,0.8582706769898336,Low,Young,0,0,0
-0.9990221378965665,Debit,Charlotte,Online,0.2983969052268722,Doctor,0.06532633797674084,-0.2046294076264745,2.2771947767659357,,Young,1,0,0
-0.3296907676150805,Credit,Nashville,Branch,-0.15018902794223832,Engineer,0.9502245324337996,-0.2046294076264745,-0.6487654165766956,,,1,1,2
0.002613296307140128,Debit,Indianapolis,Branch,0.6348363551037051,Retired,1.5068540418503364,-0.2046294076264745,-0.5385118812615421,Low,Young,0,0,2
0.764629742817009,Debit,Albuquerque,Branch,-1.1034341359265982,Student,0.12241654407074462,-0.2046294076264745,-0.8113565370674028,Low,,0,1,1
-0.6173636131466764,Credit,Austin,Online,0.8591293216882603,Engineer,-1.4761092265613613,-0.2046294076264745,-0.3714637138791383,,Young,1,0,3
-0.5616772693418094,Debit,Atlanta,ATM,-0.03804254464996068,Engineer,1.4354912842328318,-0.2046294076264745,-0.3251458362498831,,,1,1,2
-0.528614572282497,Debit,Dallas,Online,-0.54270171946521,Engineer,0.22232440473525125,-0.2046294076264745,0.32366368289408065,,,1,1,0
-0.9339919884010243,Debit,Boston,ATM,0.971275804980538,Retired,-0.9194797171448245,-0.2046294076264745,0.1931058228500869,,Young,1,0,3
-0.21814694803299006,Credit,Jacksonville,Online,-1.0473608942804593,Student,2.2918443756428886,-0.2046294076264745,0.3654372714932871,,,1,1,2
-0.7054965789103718,Debit,Milwaukee,Branch,-0.03804254464996068,Doctor,-0.7196639958158112,-0.2046294076264745,2.4537138480500387,,,1,1,0
-0.6070614684108036,Debit,Miami,Branch,-1.439873585803431,Student,-0.6054835836278036,-0.2046294076264745,-0.962498409872013,,,1,1,1
-0.4223758438434638,Debit,Seattle,Online,0.2983969052268722,Doctor,-0.7482090988628132,-0.2046294076264745,1.3894341725659216,,Young,1,0,0
-0.38999767467357804,Debit,Denver,ATM,-0.37448199452679354,Engineer,-0.24866979554028,-0.2046294076264745,-1.1703066174815908,,,1,1,1
-0.12919254880198247,Debit,Denver,Online,0.24232366358073337,Doctor,0.7218637080577844,-0.2046294076264745,0.5294627553763134,,Young,1,0,2
-0.48925421864045826,Debit,San Diego,Online,-0.5987749611113489,Doctor,0.5363205382522721,-0.2046294076264745,-0.9211020152239173,,,1,1,1
-0.9347107426849223,Debit,Mesa,Branch,1.0834222882728155,Doctor,-0.7196639958158112,-0.2046294076264745,1.2204897716469814,,Young,1,0,0
-0.9858792024195726,Credit,San Diego,Online,0.7469828383959827,Doctor,0.8503166717692929,-0.2046294076264745,1.9938605367958515,,Young,1,0,0
0.3261896296391694,Debit,Kansas City,Online,-1.159507377572737,Student,-0.2772148985872819,-0.2046294076264745,-1.1089471688223267,Low,,0,1,1
1.4350221313271063,Credit,Milwaukee,Online,0.8591293216882603,Retired,-1.2192032991383444,-0.2046294076264745,-0.2692749444710674,Low,Young,0,0,3
-0.2293047526306462,Debit,Houston,Branch,-1.3277271025111534,Student,0.22232440473525125,-0.2046294076264745,-1.1534919782868365,,,1,1,1
1.1859908851536511,Debit,San Antonio,ATM,-0.8791411693420429,Engineer,-0.6768463412453084,-0.2046294076264745,-1.0186592534635874,Low,,0,1,1
0.7222574664614928,Credit,Mesa,Branch,0.35447014687301104,Engineer,0.10814399254724368,-0.2046294076264745,0.6658555749089188,Low,Young,0,0,0
1.920010140985966,Credit,San Francisco,Branch,-0.9912876526343205,Student,0.9359519809102986,-0.2046294076264745,-0.8314889434647845,Low,,0,1,1
-0.9319726311272152,Debit,Louisville,ATM,0.6909095967498439,Engineer,-0.5912110321043027,-0.2046294076264745,-1.2604944609757498,,Young,1,0,3
-0.5135207323206369,Debit,Charlotte,Branch,1.4759349797957872,Retired,0.19377930168824936,-0.2046294076264745,-0.7691775291193835,,Young,1,0,3
-0.6250987782971988,Debit,San Antonio,Branch,-0.4305552361729324,Doctor,0.7932264656752891,-0.2046294076264745,0.6492410794433253,,,1,1,2
0.2933665173411564,Debit,Fort Worth,Branch,-0.8230679276959041,Engineer,-1.361928814373354,-0.2046294076264745,0.9721062718679164,Low,,0,1,0
-0.6815038763859638,Credit,El Paso,Online,-1.3838003441572921,Student,0.6790460534872815,-0.2046294076264745,1.0956565354460361,,,1,1,0
-0.3473858135567623,Debit,Virginia Beach,Branch,-0.9912876526343205,Engineer,0.3793224714937617,-0.2046294076264745,1.1047476794513795,,,1,1,0
-0.5740329977459625,Debit,Las Vegas,ATM,-0.7109214444036265,Engineer,1.649579557085346,-0.2046294076264745,0.7291086911594739,,,1,1,2
0.031637278818834616,Debit,Colorado Springs,Online,0.07410393864231694,Engineer,-0.9765699232388283,-0.2046294076264745,1.1045475357222185,Low,Young,0,0,0
-0.6252356838750841,Debit,Seattle,Online,0.8030560800421215,Retired,-0.5626659290573008,-0.2046294076264745,0.2646110190106572,,Young,1,0,3
1.5707640118004331,Debit,Sacramento,Branch,-0.9912876526343205,Student,-1.4618366750378604,-0.2046294076264745,-1.2041437374359973,Low,,0,1,1
0.7054180803815945,Debit,Los Angeles,Online,-1.2716538608650145,Student,-1.2049307476148434,-0.2046294076264745,-1.1971720642035621,Low,,0,1,1
-0.5292306473829811,Debit,San Antonio,ATM,1.0273490466266768,Retired,0.3935950230172626,-0.2046294076264745,0.7359161438961873,,Young,1,0,3
-0.1481539713391038,Credit,Dallas,Online,0.35447014687301104,Engineer,0.7789539141517882,-0.2046294076264745,0.95859143825907,,Young,1,0,0
-0.2871473592872074,Credit,Dallas,ATM,1.868447671318759,Retired,2.3203894786898904,-0.2046294076264745,-0.40662999347079215,,Young,1,0,2
0.10337580163075918,Debit,Fresno,Online,-0.26233551123451593,Engineer,-0.2201246924932781,-0.2046294076264745,-1.1888737972791252,Low,,0,1,1
-1.0102141688886939,Debit,San Diego,Online,0.13017718028845576,Doctor,-0.17730703792277525,-0.2046294076264745,1.8043295571710494,,Young,1,0,0
0.008294877789382126,Credit,Austin,Online,1.307715254857371,Doctor,-1.033660129332832,-0.2046294076264745,2.1639416514586154,Low,Young,0,0,0
0.37646820311756496,Debit,Boston,Online,-1.0473608942804593,Engineer,-0.8195718564803178,-0.2046294076264745,0.8296218983221342,Low,,0,1,0
-0.6223264403450205,Debit,Fresno,Branch,-0.31840875288065473,Engineer,0.6790460534872815,-0.2046294076264745,0.3509191532933909,,,1,1,2
-0.8354199723235708,Debit,Houston,ATM,1.3637884965035096,Retired,0.022508683406238,-0.2046294076264745,-0.8883579879441587,,Young,1,0,3
-0.8019807849250735,Credit,Detroit,Online,0.07410393864231694,Doctor,0.6505009504402797,-0.2046294076264745,1.5553481921497476,,Young,1,0,0
0.0691836335538925,Debit,Detroit,Online,-0.9912876526343205,Student,-0.4056678622987904,-0.2046294076264745,-1.274745720870098,Low,,0,1,1
0.11634760513539616,Debit,Portland,Online,-0.20626226958837712,Engineer,-0.8338444080038188,-0.2046294076264745,-0.24142160882952046,Low,,0,1,1
-1.001520664692974,Debit,Washington,ATM,0.6348363551037051,Retired,-1.1192954384738378,-0.2046294076264745,0.11416451736761844,,Young,1,0,3
-0.28447770051844307,Credit,Detroit,Online,1.4198617381496486,Doctor,1.8208501753673574,-0.2046294076264745,1.5493413143296775,,Young,1,0,2
1.030739959831662,Debit,Philadelphia,Branch,0.6909095967498439,Doctor,0.550593089775773,-0.2046294076264745,-0.9488655427818666,Low,Young,0,0,3
1.8606273465781944,Debit,Tucson,Online,-1.0473608942804593,Student,-0.5626659290573008,-0.2046294076264745,-1.0288922431032455,Low,,0,1,1
-0.8881970725983741,Debit,Mesa,Online,-1.0473608942804593,Student,-0.16303448639927431,-0.2046294076264745,-1.2341575989743827,,,1,1,1
-0.5918991756600009,Debit,Oklahoma City,Branch,-0.6548482027574877,Engineer,-0.20585214096977716,-0.2046294076264745,0.3069799069068547,,,1,1,1
0.01640653327908925,Credit,San Antonio,Branch,1.868447671318759,Retired,-1.1335679899973388,-0.2046294076264745,0.005175993058571065,Low,Young,0,0,3
-0.30672485692481277,Debit,Louisville,Online,0.13017718028845576,Engineer,2.191936514978382,-0.2046294076264745,1.0857904759765058,,Young,1,0,2
-0.9990221378965665,Credit,Los Angeles,Branch,-1.2155806192188758,Student,1.920758036031864,-0.2046294076264745,-1.025215243566227,,,1,1,2
0.28638433286900333,Debit,Albuquerque,ATM,0.6348363551037051,Doctor,-0.6340286866748056,-0.2046294076264745,1.7248057821178182,Low,Young,0,0,0
-0.9634609140408461,Debit,Milwaukee,ATM,0.2983969052268722,Doctor,0.06532633797674084,-0.2046294076264745,2.383181145137571,,Young,1,0,0
0.6449058149562689,Debit,Oklahoma City,Online,-1.4959468274495697,Student,-0.7339365473393122,-0.2046294076264745,-0.8633759450324956,Low,,0,1,1
0.1325709161148104,Debit,San Antonio,Branch,-1.3277271025111534,Student,-1.4475641235143595,-0.2046294076264745,-1.0553676661478777,Low,,0,1,1
-0.21592223239235306,Debit,Chicago,Online,-1.2155806192188758,Student,0.008236131882737053,-0.2046294076264745,-1.2443444015996192,,,1,1,1
-0.9982349308237256,Debit,Chicago,Online,-0.8230679276959041,Doctor,1.8065776238438565,-0.2046294076264745,0.08450219032788726,,,1,1,2
-0.24135244348455723,Debit,Charlotte,ATM,-1.4959468274495697,Student,2.4916600969719016,-0.2046294076264745,-1.2243402924645201,,,1,1,2
-0.21876302313347407,Credit,Oklahoma City,Online,1.1955687715650931,Retired,-1.4618366750378604,-0.2046294076264745,-1.0383990702383843,,Young,1,0,3
-0.8618427488554438,Debit,Los Angeles,ATM,-1.3838003441572921,Student,-0.39139531077528944,-0.2046294076264745,-0.8863514187620591,,,1,1,1
0.40333592277756536,Debit,Memphis,ATM,1.1955687715650931,Doctor,0.3079597138762569,-0.2046294076264745,1.2830295551192452,Low,Young,0,0,0
-0.10917010803624985,Debit,Philadelphia,Online,0.5226898718114275,Retired,-0.39139531077528944,-0.2046294076264745,-0.1712173469084954,,Young,1,0,3
-0.7812395898754427,Debit,Virginia Beach,Online,1.9805941546110366,Retired,-0.09167172878176957,-0.2046294076264745,0.34366522608393424,,Young,1,0,3
0.12072858362772752,Credit,Albuquerque,Branch,-0.54270171946521,Engineer,2.477387545448401,-0.2046294076264745,-0.5966433708017769,Low,,0,1,2
-0.10184565961938358,Debit,San Antonio,Online,-1.3838003441572921,Student,0.5791381928227749,-0.2046294076264745,-1.1591088324295677,,,1,1,1
0.6789610774552501,Debit,San Francisco,Branch,0.9152025633343992,Doctor,2.0777561027903744,-0.2046294076264745,1.9991848731805784,Low,Young,0,0,2
0.269031550872035,Debit,Tucson,ATM,-0.4305552361729324,Engineer,1.7923050723203555,-0.2046294076264745,1.013281995224886,Low,,0,1,2
-0.7346232406054805,Credit,Seattle,Online,-0.4866284778190712,Engineer,0.7361362595812854,-0.2046294076264745,0.9997235405468633,,,1,1,0
-0.6995754126668303,Credit,New York,Online,-1.3838003441572921,Student,-0.6768463412453084,-0.2046294076264745,-1.016432012990362,,,1,1,1
1.7308750851373522,Credit,Memphis,Branch,1.307715254857371,Doctor,0.13668909559424558,-0.2046294076264745,1.8102568906885044,Low,Young,0,0,0
-0.8963771808770238,Debit,Charlotte,Branch,-1.2155806192188758,Student,0.03678123492973895,-0.2046294076264745,-1.155080298393895,,,1,1,1
-0.9211228640798013,Debit,Washington,Online,0.971275804980538,Doctor,-0.2914874501107828,-0.2046294076264745,0.9127302988835408,,Young,1,0,3
-0.5412098854479493,Credit,Louisville,Online,0.46661663016528865,Doctor,0.8217715687222911,-0.2046294076264745,1.2792319561556813,,Young,1,0,0
0.03393044724841432,Debit,Detroit,Branch,-0.6548482027574877,Doctor,2.3632071332603934,-0.2046294076264745,0.049856797621100624,Low,,0,1,2
-0.8111876850378634,Credit,Tucson,Branch,0.6348363551037051,Retired,-0.9480248201918264,-0.2046294076264745,-1.0433539105077374,,Young,1,0,3
-0.7625519784940922,Debit,Nashville,Branch,1.4198617381496486,Doctor,0.07959888950024178,-0.2046294076264745,0.4639336456928654,,Young,1,0,3
-0.22502645332172896,Debit,Memphis,ATM,-0.5987749611113489,Engineer,0.6505009504402797,-0.2046294076264745,-1.283146625604361,,,1,1,1
-0.5867994428837716,Debit,Baltimore,Branch,1.7002279463803425,Retired,2.1205737573608774,-0.2046294076264745,0.14272348795171966,,Young,1,0,2
0.022909548228643585,Debit,Houston,Branch,-0.7669946860497653,Engineer,-1.1906581960913425,-0.2046294076264745,-0.27105057858105824,Low,,0,1,1
-0.05409983933186691,Debit,Detroit,ATM,-1.2716538608650145,Student,-0.14876193487577336,-0.2046294076264745,-0.9051264401244912,,,1,1,1
1.6436320056299116,Debit,Houston,Branch,-0.7669946860497653,Engineer,-1.4618366750378604,-0.2046294076264745,0.4393185329513307,Low,,0,1,0
-0.6108605981971221,Debit,Los Angeles,Branch,0.6348363551037051,Retired,-0.33430510468128566,-0.2046294076264745,0.10342347056932134,,Young,1,0,3
-0.4123132838688905,Debit,Chicago,Online,1.7563011880264814,Retired,-1.0907503354268357,-0.2046294076264745,0.05898129891463745,,Young,1,0,3
-0.12587258853826278,Debit,Denver,Branch,-1.2716538608650145,Student,-1.1906581960913425,-0.2046294076264745,-1.080362538785769,,,1,1,1
-0.4387360604007634,Debit,Chicago,Online,-1.159507377572737,Student,-1.4332915719908585,-0.2046294076264745,-0.8486294577057365,,,1,1,1
-0.7681308807929202,Debit,Portland,Branch,-1.0473608942804593,Student,-1.5046543296083634,-0.2046294076264745,-1.1099504534133764,,,1,1,1
1.6939105791083073,Debit,Baltimore,ATM,-1.439873585803431,Student,0.6362283989167787,-0.2046294076264745,-1.114407500305073,Low,,0,1,1
-0.20739986016898987,Debit,Phoenix,Online,1.4759349797957872,Retired,-1.047932680856333,-0.2046294076264745,-1.0085879183744053,,Young,1,0,3
-0.9018191775979665,Credit,Philadelphia,Online,0.5226898718114275,Engineer,-0.9337522686683254,-0.2046294076264745,-1.1256514723715179,,Young,1,0,3
1.5148380832342667,Debit,Philadelphia,Online,-0.20626226958837712,Doctor,0.051053786453239894,-0.2046294076264745,2.3993799574733683,Low,,0,1,0
0.5335331273465351,Debit,Albuquerque,ATM,0.7469828383959827,Doctor,-0.534120826010299,-0.2046294076264745,1.7789343970748361,Low,Young,0,0,0
0.009629707173764457,Debit,Jacksonville,Branch,1.5880814630880649,Retired,-0.2772148985872819,-0.2046294076264745,0.7113318224976004,Low,Young,0,0,3
-0.639097373635976,Credit,Virginia Beach,Branch,-1.439873585803431,Student,1.1643128052863136,-0.2046294076264745,-0.8111179041595573,,,1,1,1
-0.32845861741411236,Debit,Las Vegas,ATM,0.8030560800421215,Doctor,2.5630228545894065,-0.2046294076264745,0.5683778809718641,,Young,1,0,2
0.3475811261837557,Debit,Portland,ATM,0.8030560800421215,Engineer,-0.14876193487577336,-0.2046294076264745,-0.48831172847561627,Low,Young,0,0,3
1.1387242343887336,Debit,Mesa,ATM,0.971275804980538,Retired,-0.9622973717153274,-0.2046294076264745,-0.9621751007710609,Low,Young,0,0,3
-0.9813270919548847,Credit,Philadelphia,ATM,0.8591293216882603,Engineer,1.7923050723203555,-0.2046294076264745,-0.9933923906296571,,Young,1,0,2
-0.27982291087034106,Debit,Los Angeles,ATM,-0.37448199452679354,Doctor,1.649579557085346,-0.2046294076264745,0.708160314173975,,,1,1,2
0.5039272961288277,Credit,Las Vegas,Branch,-0.0941157862960995,Doctor,-0.26294234706378095,-0.2046294076264745,1.3380870422551894,Low,,0,1,0
-0.058480817824198277,Credit,Virginia Beach,Online,-1.1034341359265982,Student,-1.361928814373354,-0.2046294076264745,-1.236836445810843,,,1,1,1
0.6533255079962181,Debit,Jacksonville,Branch,0.41054338851914984,Engineer,0.1795067501647484,-0.2046294076264745,0.6089480412508599,Low,Young,0,0,0
-1.0074760573309869,Credit,Los Angeles,Branch,0.2983969052268722,Doctor,0.16523419864124747,-0.2046294076264745,1.609343377953992,,Young,1,0,0
-0.9490858283628842,Debit,Tucson,Branch,0.971275804980538,Retired,-0.6340286866748056,-0.2046294076264745,-0.6032429819735925,,Young,1,0,3
0.6689669702696196,Debit,Colorado Springs,Branch,0.46661663016528865,Retired,1.663852108608847,-0.2046294076264745,0.5951843109531852,Low,Young,0,0,2
0.03338282493687302,Debit,Los Angeles,ATM,-1.439873585803431,Student,-1.5046543296083634,-0.2046294076264745,-1.040859811728964,Low,,0,1,1
-0.9805056584875725,Debit,Atlanta,Online,-0.0941157862960995,Doctor,0.5934107443462758,-0.2046294076264745,0.21642513324256774,,,1,1,2
0.055321943793000566,Debit,Tucson,Branch,0.8030560800421215,Engineer,0.4506852291112664,-0.2046294076264745,0.5512040094427186,Low,Young,0,0,3
-0.5362470582496054,Debit,Memphis,Branch,0.8591293216882603,Engineer,-0.2772148985872819,-0.2046294076264745,0.773386642318436,,Young,1,0,3
-0.032913701154108695,Debit,Denver,ATM,1.307715254857371,Retired,-0.8052993049568169,-0.2046294076264745,-0.8635478633639543,,Young,1,0,3
1.7212232418964348,Debit,Oklahoma City,ATM,-0.7669946860497653,Engineer,-0.16303448639927431,-0.2046294076264745,1.1666793339004236,Low,,0,1,0
0.6430575896548167,Debit,Houston,ATM,0.07410393864231694,Engineer,0.33650481692325884,-0.2046294076264745,0.3228143550177701,Low,Young,0,0,3
0.7649377803672512,Debit,Kansas City,ATM,0.5226898718114275,Doctor,1.349855975091826,-0.2046294076264745,1.1108058761763624,Low,Young,0,0,2
0.024894679107981134,Debit,Portland,ATM,1.1394955299189544,Doctor,0.550593089775773,-0.2046294076264745,2.1599567384921183,Low,Young,0,0,0
1.3572255366937556,Debit,Milwaukee,ATM,0.9152025633343992,Retired,-0.6768463412453084,-0.2046294076264745,-0.9555754895992453,Low,Young,0,0,3
-0.6188011217144725,Debit,Louisville,ATM,0.5787631134575663,Engineer,0.7361362595812854,-0.2046294076264745,0.4087863504733236,,Young,1,0,3
-0.7624835257051495,Debit,Atlanta,ATM,-1.1034341359265982,Student,1.1785853568098148,-0.2046294076264745,-1.204138605545506,,,1,1,1
2.0281997739098654,Credit,Las Vegas,Online,-0.6548482027574877,Engineer,0.5934107443462758,-0.2046294076264745,0.00705426497838812,Low,,0,1,1
0.21772618555949932,Debit,Omaha,ATM,1.0273490466266768,Doctor,0.8645892232927939,-0.2046294076264745,0.7267095323547896,Low,Young,0,0,3
-0.5684883218416057,Debit,Charlotte,Branch,-0.03804254464996068,Doctor,-1.105022886950337,-0.2046294076264745,0.19503797962006242,,,1,1,0
0.6429549104714026,Credit,Milwaukee,Online,1.7563011880264814,Retired,-1.1763856445678416,-0.2046294076264745,-0.5231931881450027,Low,Young,0,0,3
0.8563907063946664,Debit,Columbus,ATM,1.0834222882728155,Retired,0.16523419864124747,-0.2046294076264745,0.26745408634283907,Low,Young,0,0,3
0.5464022516677582,Debit,Virginia Beach,Online,-0.9352144109881817,Engineer,-1.4903817780848623,-0.2046294076264745,0.8223474435507125,Low,,0,1,0
